,time,event,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
4075,1.0,1.0,109352.73579987715,116746.91638313729,74635.89455317195,55097.586524198836,43523.58502430737,51574.437507919974,53960.73209771301,74700.35698418105,69343.4708527888,52794.39572029063,69246.03959870811,66613.96522688451,55973.28316846886,64498.86435256772,85263.41143410343,73366.44957857723
4076,1.0,1.0,109354.92627083378,116736.299304521,74691.86332128804,55090.38926248423,43528.83768425437,51585.43456619198,53983.17324914614,74724.04983330368,69355.27257386119,52554.561502285185,69261.21643319326,66590.42883997307,55965.10242999822,64227.33536092465,85333.05946982617,73350.7586539696
4077,1.0,1.0,109371.48891347516,116767.32352582498,74630.73130020277,55018.19312789359,43526.267233642015,51568.6707578505,53962.02849889141,74710.66113837494,69364.45914083233,52822.15658690412,69256.83549128003,66625.34226481227,56051.223701384515,64533.75542566246,85273.93910574188,73384.95682298623
4078,1.0,1.0,109377.56858796699,116755.74532219712,74670.4279983554,54982.6762059541,43545.825010040404,51571.19650497395,53992.6950922841,74694.61258585604,69353.99852442724,52566.54203731323,69237.1436044149,66597.69315692106,55958.17338921707,64196.71347102088,85330.31020525817,73319.1085838209
4079,1.0,1.0,109376.13807632186,116769.7598659706,74651.116091146,54953.30601373983,43529.99997496605,51605.037046079284,53963.45901053656,74745.06047309167,69343.11322487751,52867.30711070384,69293.49235218673,66663.74256178648,56078.47047787553,64549.62516422572,85286.32197217012,73383.95099448574
4080,1.0,1.0,109386.37517528239,116781.53923529855,74664.7283035193,54889.82705948676,43545.623844340305,51568.73781308387,53976.57948453182,74701.1839987259,69303.43887846934,52584.93752299995,69270.09007574202,66612.28884605037,55979.765174360895,64202.435517601436,85320.38603072001,73289.47017067316
4081,1.0,1.0,109364.60457618292,116763.47902577867,74624.20459082181,54857.55114049329,43508.25172761104,51593.12356628461,53925.349286240256,74763.2994965672,69337.32412306359,52867.70944210404,69305.94227384833,66696.30905345787,56113.31684748136,64538.71751293153,85280.46581512282,73352.47973829266
4082,1.0,1.0,109380.47431474618,116790.30111912503,74652.45719581333,54831.22078552494,43535.58791107988,51550.83406577517,53948.93037664061,74704.87203656102,69309.13857330545,52591.39717714753,69215.77533671563,66543.22195568348,55937.92270874056,64237.170128484984,85320.07310629763,73330.79854617102
4083,1.0,1.0,109393.43832653026,116788.98236620217,74641.28132358567,54782.002244234354,43531.6763558002,51630.67449696952,53915.60392565774,74806.5054185993,69359.34059135205,52875.06316602983,69271.34177343152,66681.66866083964,56031.06242788582,64546.67473395762,85280.62227733401,73346.7576917121
4084,1.0,1.0,109427.74825426916,116817.68200608279,74659.49799531675,54595.834564666104,43581.788966869,51558.54541761225,53940.74963816997,74714.97502505482,69277.95788979028,52651.54572147677,69138.48300438917,66602.74465116796,55986.895380842136,64301.31963507172,85354.85242067008,73357.061845906
4085,1.0,1.0,109384.43057351478,116786.47897082317,74648.9703236783,54585.932741872406,43557.20204796816,51633.423761537524,53887.48543113297,74803.93496798695,69340.27455333168,52866.010709525435,69137.92421077778,66717.45380371259,56018.45604401303,64535.901193130165,85277.91771625492,73312.89479886233
4086,1.0,1.0,109425.44602459026,116834.80344233554,74675.72536179131,54522.61024983052,43632.70624073818,51549.38120238557,53943.8341789048,74700.28992894768,69264.21156695027,52677.94313167848,69131.59866709694,66618.48027926449,55848.91806231953,64304.180658362,85292.62516410652,73315.64406343033
4087,1.0,1.0,109324.25967744109,116742.28957203504,74606.39025049093,54336.86725340692,43598.128092065825,51638.609366251156,53889.29592243385,74807.17597093296,69270.4477036533,52892.47517496052,69095.4111928238,66729.0543590849,55750.27981403826,64395.442830973014,85296.60377461957,73307.50802844859
4088,1.0,1.0,109403.6754254908,116734.89114462033,74631.89359091445,54045.62402315427,43679.711959327695,51563.75337407034,53909.39014069917,74690.09753347606,69227.06296766555,52739.63394637513,69040.42590146374,66817.61197061682,55578.640768365956,64242.60160238762,85301.40939967745,73254.78026327852
4089,1.0,1.0,109295.11300267137,116637.70575972865,74566.71590408277,54098.731767980076,43620.52454001004,51567.19554271645,53815.66927619807,74754.44820576289,69341.05686438762,52828.07979918478,69120.15457393583,66812.67223509219,55152.84003649236,64236.43252091796,85189.65067740092,73170.13420702628
4090,1.0,1.0,109413.68900700677,116864.21833803873,74694.8808067895,54342.768113943115,43750.16465785082,51565.36269967112,53912.564088411826,74700.80401907016,69102.38493709386,52685.74389049338,68977.97512745562,66697.22547498053,55132.20937636011,64268.59668118915,85260.63981779097,73282.31761244746
4091,1.0,1.0,109515.32238904506,116959.63793511844,74962.05120826379,54584.97161686082,43820.52794939613,51749.965757127495,53958.85455117876,74923.36033861164,69241.16691841686,52357.93320631185,68953.56702251041,66456.5865941747,55234.42390375423,64779.602262926375,85421.72884008037,73518.68731006233
4092,1.0,1.0,109019.31482783734,116443.1338242452,73910.28987291931,53358.106715453476,43586.99692332708,51386.168764372924,53661.084611545164,74484.14856006486,69266.29027918461,52279.322121062534,68910.00347256703,66622.59300024426,54112.29927686445,64061.977155444285,85063.49743169516,73114.72423252156
4093,1.0,1.0,109214.15498425424,116662.04680944048,74295.81276128444,53882.25512293042,43689.45731991021,51522.73792299485,53709.23026910189,74648.07625390009,69344.40962605592,52240.4300857103,68916.53018194798,66735.11168183228,53812.51768022987,63910.477031526214,84958.04190135503,72900.2592444729
4094,1.0,1.0,109567.42430537037,116976.91583358239,74918.17473389802,54685.040376787234,43959.44404118587,51645.20313086548,53923.33762923928,74769.33446757012,69117.40530936782,52098.11652876336,68698.31010083081,66351.3098777902,54756.18597938848,64901.55338067453,85409.18951144094,73542.26840046268
4095,1.0,1.0,109481.37008921744,116904.83145771403,74894.45953303094,54364.873989209416,43910.58312780656,51705.172861239065,53908.630181387685,74826.84550605364,69258.4448168808,51743.394344257635,68767.06406677533,66259.37715284553,54200.45455699618,64503.98290204798,85226.97809064128,73369.93645071227
4096,1.0,1.0,109430.00578045915,116858.47393971372,74681.13448394949,54324.21616604521,43873.993322133225,51612.97191536092,53874.63317807117,74721.92641758043,69043.19751777619,52110.007656813585,68506.8674095711,66325.80653736669,54322.45037823325,64736.888079272285,85439.38671820005,73570.05161882062
4097,1.0,1.0,109379.64730020134,116789.85408423592,74776.68819149592,54179.22039976364,43839.035193805124,51615.341200273186,53838.84803519822,74732.9458275969,69035.46381419466,51835.79645583588,68416.61106546057,66267.51318782725,53907.53494590938,64320.519783558826,85305.94680380188,73341.12505210938
4098,1.0,1.0,109451.2846411806,116863.07839907151,74711.15287675297,54154.40996341824,43882.57639200406,51578.840801577666,53836.925785175066,74690.18694045389,68916.68664415916,52082.805583811474,68285.24986329673,66322.74434837632,54027.6532206122,64587.01963269945,85268.79820451715,73380.57588107299
4099,1.0,1.0,109440.57815558651,116847.0298465526,74797.76588651727,54160.40023093227,43893.17111887588,51619.99036311989,53877.65066357263,74731.18003978491,68989.75449678356,51866.50775271747,68307.78042170769,66282.35474614557,53774.25149372238,64327.18060340651,85316.29566148468,73328.51866823657
4100,1.0,1.0,109474.55280715857,116882.6361754699,74834.53450614626,54169.13976301429,43908.459712083306,51612.815453149735,53874.38730888216,74721.07705129113,68793.66264267715,52151.246625333624,68209.43274610433,66348.65002020002,54070.814439155394,64652.84552012033,85309.8360073371,73397.56320685902
4101,1.0,1.0,109435.61606831742,116858.20571878026,74779.43745606393,54153.33707968439,43880.38592104744,51603.517127456325,53868.933483235065,74698.32297543561,68750.43436890059,51875.82843015533,68171.9935741417,66281.1924554339,53798.14550854511,64319.178678891505,85367.32469407615,73350.49043303615
4102,1.0,1.0,109430.11753918142,116842.60420115045,74757.71156045336,54142.563538856935,43879.60360999151,51606.91459261353,53834.98118340745,74705.40847842795,68827.97257041605,52169.23977962015,68160.08009434701,66322.23025825385,53816.78686342083,64646.45292120611,85281.71751281232,73378.63127930538
4103,1.0,1.0,109435.77253052861,116837.50800341464,74753.77765342924,54146.92212902572,43890.89124094144,51595.828127363704,53853.689593516545,74669.01983845471,68787.65002341867,51879.717633690554,68113.34259669097,66260.3382778571,53677.53549546427,64289.85319016614,85327.18096103442,73327.311674036
4104,1.0,1.0,109428.75408276965,116869.80627415256,74722.82048735864,54149.693745338176,43886.510299028196,51622.180834076506,53827.98508739294,74715.66792913293,68840.57895428884,52196.37479738889,68168.61846072895,66324.28661874373,53712.78419647029,64645.53649968345,85286.34432391457,73378.40776186083
4105,1.0,1.0,109442.72392305422,116868.91220437434,74748.16736557095,54149.33611742689,43889.237211851745,51580.29366496726,53843.966584678485,74656.43580632636,68825.46917503705,51896.12381412075,68142.62338192742,66255.06326616566,53589.98371243283,64281.225416806396,85314.30635622816,73327.89281939183
4106,1.0,1.0,109429.51404208114,116840.21256449373,74719.91476057944,54163.61888213383,43870.05941510909,51630.04864812478,53815.04342735332,74729.16838278394,68871.53612035944,52180.23683789216,68159.74481818019,66319.19042100792,53622.147872704016,64609.9525225106,85268.41822486142,73368.55064255603
4107,1.0,1.0,109469.81423733405,116878.70226844578,74765.98170590182,54181.32146374243,43925.581148336074,51588.96614181592,53861.69151803154,74659.22977438329,68840.42249207765,51940.983765242556,68166.38328628341,66289.03791773772,53542.665069420946,64312.07082415472,85318.37437371902,73346.37771205638
4108,1.0,1.0,109446.79194054508,116856.57404143501,74747.7426824263,54195.55952496047,43885.72798797226,51651.66278501306,53831.740180461435,74747.60857195957,68883.00256526501,52223.554518646546,68219.22281017576,66363.71509596289,53594.23054387934,64598.5978363273,85291.35111467257,73383.54866308554
4109,1.0,1.0,109512.39431052141,116913.70510026278,74794.77075276026,54212.25627806858,43946.65884335743,51593.660008151535,53878.05299497283,74657.86631797151,68883.67311759868,52049.92616771772,68232.87972603795,66327.75113913431,53526.34829596857,64351.29813567378,85333.21593203735,73369.31060186752
4110,1.0,1.0,109461.8346645635,116886.6371377274,74767.16634835796,54213.798548435996,43896.45682531081,51659.865875228155,53841.239671854935,74760.57258374365,68923.21335354011,52262.24538829868,68296.13516284648,66386.93855845196,53564.547427242695,64570.83696971381,85313.36758296104,73383.9733462302
4111,1.0,1.0,109532.48852878674,116932.90524874988,74808.04768896672,54227.008429409085,43963.065023787625,51595.73872038588,53890.257047445426,74663.16368140742,68920.59819943884,52132.96289836919,68317.68224450138,66378.7131164924,53501.60491485654,64390.9501303375,85333.21593203735,73375.814959504
4112,1.0,1.0,109433.49265259417,116841.68777962778,74758.56092674266,54211.138690845815,43884.96802866078,51643.638508753604,53830.44377928302,74743.33938876861,68939.50777524803,52277.71279546175,68390.41482095896,66409.6255790741,53506.54465038117,64527.40753023715,85318.66494639695,73373.08804668047
4113,1.0,1.0,109501.28549352712,116907.6924810043,74783.48312181034,54208.23296406662,43944.624834612,51563.01576650331,53889.47473638949,74633.43586128186,68927.66135068671,52193.91610549881,68409.5479142127,66386.60328228513,53430.526367488674,64391.24070301541,85308.56195790315,73355.09489239394
4114,1.0,1.0,109460.15828372935,116851.94723033276,74775.21297636187,54232.7528277341,43881.14588035893,51656.93779670451,53852.03556442685,74749.66493244945,68987.1840461712,52266.35810927846,68506.64389212655,66434.4807189084,53448.9665566643,64470.03060222037,85330.51137095827,73366.40487508832
4115,1.0,1.0,109523.52547926015,116915.47088807475,74791.9991364478,54220.72758921714,43937.15935196392,51570.88358055158,53871.23571291396,74639.47083228479,69021.47162216564,52277.645740228385,68542.56314546624,66443.10849226815,53413.04730332462,64446.829491475764,85320.18486501991,73377.64780254934
4116,1.0,1.0,109466.26030996566,116871.84028289799,74789.38398234654,54245.962708707186,43890.48890954124,51654.30029085878,53871.12395419168,74749.12849058253,69041.61054391987,52280.171487351836,68621.44245164901,66457.32420174172,53416.66828592638,64431.69736047952,85344.63767345401,73367.67892452228
4117,1.0,1.0,109527.5040897732,116892.71681221925,74799.39756386251,54248.68962153073,43949.89984630345,51584.74166211387,53905.836213330775,74655.9217162039,69090.49380904363,52369.80198261762,68661.96616434648,66479.63124270811,53399.12216652896,64486.615596606214,85330.84664712509,73391.68469806727
4118,1.0,1.0,109508.88508664192,116873.44960849878,74811.31104365719,54310.067511805006,43916.32752613158,51681.32354990525,53906.19384124206,74777.20228161839,69147.8707370604,52317.722418036756,68736.77745303839,66478.22308280744,53410.6556666679,64395.576941439744,85368.03994989872,73376.32904962648
4119,1.0,1.0,109537.58472652255,116937.44265287432,74805.49959009881,54336.487273751176,43937.807552553124,51612.614287449636,53908.205498243035,74677.33468739208,69195.81522891704,52505.05238831668,68777.25646224695,66540.450339371,53479.879019245986,64541.51148098845,85341.55313271919,73424.92174207231
4120,1.0,1.0,109462.95225178626,116871.50500673117,74779.79508397522,54360.403640318356,43864.560885973086,51635.815398194245,53890.41350965661,74720.25003674628,69208.89099942338,52369.086726795045,68821.40115754619,66489.37660329063,53544.83318863311,64338.91526924554,85364.30720857468,73365.24258437665
4121,1.0,1.0,109558.5059593327,116944.1481762109,74793.27318588176,54422.094455015,43889.9077641854,51602.55600244475,53929.97609734251,74677.42409436991,69250.86757551046,52591.97832250337,68846.79273924741,66540.91972600458,53681.223533299395,64540.52800423241,85317.56971091863,73397.74202081467
4122,1.0,1.0,109503.9006476284,116892.91797791935,74816.74251755983,54485.796926712625,43841.985624073226,51654.054421669774,53949.109190596246,74743.71936842434,69313.65362568542,52422.574451276596,68914.92085634719,66527.24045839792,53823.53709024633,64325.30305687226,85390.16817690947,73370.45054083473
4123,1.0,1.0,109511.67905469883,116896.60601575447,74774.78829321722,54507.74633976774,43820.12561799594,51602.28778151129,53918.33083848129,74709.47649591882,69314.12301231897,52689.72250100643,69004.75251731307,66571.22869148597,54062.96897685158,64586.05850768787,85334.33351926012,73400.49128538267
4124,1.0,1.0,109510.42735700934,116890.36987905145,74780.71150549788,54598.27090481173,43798.913812507846,51648.26531985585,53941.554300970354,74739.02550208873,69320.5603147221,52429.48114031329,69057.81555864996,66529.90031598811,54223.25333634059,64288.57914073219,85390.12347342056,73358.60411627342
4125,1.0,1.0,109534.83546195454,116912.25223687319,74735.44922297588,54641.16390242147,43786.77681526862,51645.963090176956,53939.900271880666,74725.01095831525,69377.84783576106,52752.28503373683,69131.6210188414,66612.40060477264,54510.11562468,64629.04091227543,85348.66098745597,73423.5359339161
4126,1.0,1.0,109481.39244096189,116866.20764329526,74706.90604530646,54655.91605376197,43741.53688449108,51599.02442682081,53934.89348112267,74668.23752739877,69328.60694272601,52435.94079446087,69139.35472242293,66521.96544670647,54583.69756742687,64245.8649570781,85363.45784228538,73350.5127847806
4127,1.0,1.0,109498.2456562812,116887.73237320571,74679.7263240488,54714.768196912795,43711.18321552077,51626.40531377856,53934.69231542257,74706.77193483972,69366.82842574459,52749.22284474646,69172.34589723896,66582.58337766926,54820.22372725293,64573.60858602627,85299.15187348747,73389.4271718773
4128,1.0,1.0,109508.16983081936,116886.48067551621,74700.71461209233,54761.43863933547,43707.78575036356,51602.93598210049,53969.76220247295,74669.53392857718,69360.23466113028,52456.99613773777,69127.24007692815,66531.06260669978,54889.1565071531,64226.59775335762,85355.21004858137,73353.64202900435
4129,1.0,1.0,109471.31180421256,116858.51864320262,74657.77691099369,54789.71359607144,43671.7100348127,51609.90972637054,53945.3317457833,74717.14314426699,69391.88473127899,52786.237333564444,69135.48787063216,66587.38900272716,55121.61464948829,64551.837986926796,85298.81659732063,73379.65945955033
4130,1.0,1.0,109495.02700507964,116864.17363454982,74685.11309446253,54836.406390238575,43679.510793627596,51576.337406198676,53986.81658349235,74664.23656514127,69371.90227173595,52480.97955953832,69102.74256500513,66526.97223746446,55148.749667257034,64220.07104397668,85354.22657182533,73338.35343579692
4131,1.0,1.0,109478.44201069379,116859.2338990252,74652.1219196465,54884.015605928376,43642.63041527634,51625.667706211534,53963.45901053656,74746.71450218136,69439.67276092444,52785.611484719695,69133.40915839782,66593.13340105217,55350.98825108865,64539.00808560945,85310.14893175947,73375.97142171519
4132,1.0,1.0,109488.3438334875,116868.86750088543,74666.58349830908,54893.40333859961,43670.16776444528,51554.94678675495,54010.24121168152,74662.64959128495,69386.98969924328,52511.13206280852,69098.71925100317,66523.01597869587,55326.7589600991,64232.43155866046,85336.68045242793,73339.02398813058
4133,1.0,1.0,109460.00182151816,116833.95407604624,74640.07432938508,54941.459589178514,43616.97061264165,51635.10014237167,53987.37537710374,74776.68819149592,69416.42694669092,52747.43470519003,69129.13997520685,66586.02554631539,55485.97043585425,64496.58447463328,85315.11101902855,73370.58465130147
4134,1.0,1.0,109514.38361577793,116902.88685594642,74677.71466704783,54968.28168252489,43665.58565683194,51577.94673179946,54031.475368914056,74682.34147815008,69388.30845216614,52574.38749961704,69091.38787882184,66551.24623194292,55468.111392034465,64273.40230624704,85335.2946442717,73357.10654939491
4135,1.0,1.0,109451.59756560298,116822.93466602977,74623.75755593271,54977.200028562555,43576.536306922,51625.44418876698,53958.7874959454,74767.36751405806,69425.47940319532,52750.094562780214,69129.7658240516,66587.21018877151,55594.68932088486,64456.217224146996,85316.76504811825,73366.29311636605
4136,1.0,1.0,109512.01433086567,116876.40003876688,74664.66124828592,54997.42835729461,43637.847141962906,51559.8194670462,54039.67845912915,74662.6272395405,69405.11696399654,52622.95784031843,69109.78336450856,66560.74572333643,55581.39003293396,64303.55480951725,85317.56971091863,73352.8597179484
4137,1.0,1.0,109447.70836206774,116823.8734392969,74642.33185557507,55025.88212798621,43574.68111213221,51642.54327327529,54000.76407203246,74775.05651415068,69428.54159218569,52731.54261488231,69165.70742913574,66582.5163224359,55675.893208491,64419.627418473654,85322.66590865445,73352.0103516591
4138,1.0,1.0,109486.06395555305,116855.32234374552,74645.03641665417,54996.95897066104,43605.50416773608,51537.244205146344,54016.18677570663,74641.25897184122,69400.378394172,52669.918855419026,69152.74341735165,66559.38226692466,55650.38986806749,64342.89387975859,85299.3306874431,73346.064787634
4139,1.0,1.0,109439.86289976393,116827.82969806548,74634.75461420472,55031.96180247806,43535.54320759096,51626.80764517876,53969.82925770632,74763.16538610046,69404.89344655197,52708.90029774908,69185.68988867878,66552.76615056589,55701.329493681136,64349.13001646162,85295.86616705253,73323.5565809675
4140,1.0,1.0,109505.8005459071,116879.84220741299,74658.60392553854,55031.96180247806,43593.07659781892,51558.277196678784,54008.78834829192,74666.98582970927,69424.00418806127,52711.82837627273,69190.67432769231,66579.74470612344,55724.26238349228,64371.28059521683,85286.92546927041,73352.6138487594
4141,1.0,1.0,109451.66462083634,116835.78691909158,74661.2190796398,55071.45733493059,43555.279797945004,51639.61519475165,53999.78059527643,74775.92823218444,69435.51533645575,52673.405727554054,69234.2378776357,66579.02945030088,55772.94448291594,64333.77436802082,85326.80098137868,73339.13574685284
4142,1.0,1.0,109500.48083072672,116877.3835155229,74663.81188199662,55062.65074761519,43598.10574032137,51566.79321131625,54016.7008658291,74679.54751009317,69424.36181597254,52757.224769261455,69228.85110722198,66608.77962217088,55805.555678076234,64421.48261326345,85301.69997235537,73367.47775882218
4143,1.0,1.0,109426.74242576867,116798.39245061786,74645.05876839862,55053.46418064406,43532.771591278506,51610.66968568203,53989.744662016,74744.18875505791,69401.27246395021,52639.09579981516,69233.7908427466,66563.15971173761,55791.40702383602,64276.4197917485,85322.35298423207,73321.2096477997
4144,1.0,1.0,109473.63638563591,116832.52356440111,74646.60103876604,55039.11436070375,43568.62378938482,51548.665946563,53990.839897494305,74678.96636473732,69403.35117618456,52783.17514457407,69217.74229022769,66595.70385166453,55839.28446045929,64450.5622327998,85277.91771625492,73350.24456384714
4145,1.0,1.0,109431.81627176002,116809.27775016759,74652.27838185769,55060.817904569856,43531.13991393327,51600.45493846595,53986.48130732552,74753.62119121804,69389.20252194435,52606.2163837214,69218.52460128363,66556.25302270091,55810.0707304562,64240.96992504239,85323.85055111058,73307.59743542642
4146,1.0,1.0,109486.80156312008,116871.28148928662,74648.43388181138,55057.91217779067,43553.55871362194,51569.94480728445,53993.49975508449,74721.90406583596,69415.55522865716,52829.4209038521,69223.4866885527,66623.73293921149,55895.1414698531,64491.26475945291,85281.20342268985,73352.3679795704
4147,1.0,1.0,109450.52468186912,116843.2300499952,74651.00433242373,55052.30188993239,43528.54711157645,51594.73289188539,53989.29762712689,74750.67076094994,69387.34732715457,52612.161947746514,69206.61112148895,66564.03142977136,55833.47300690091,64214.48310786285,85325.50458020027,73299.14847602231
4148,1.0,1.0,109488.1873712763,116868.57692820752,74640.74488171874,55037.37092463624,43543.72394606161,51595.53755468578,53984.983740447016,74746.42392950343,69424.7864991172,52874.16909625162,69226.10184265398,66647.51519531193,55935.3522581282,64526.7816813924,85273.55912608614,73343.31552306599
4149,1.0,1.0,109450.50233012467,116825.28159919758,74653.84300396955,55069.24451222951,43536.37022213581,51600.81256637724,53995.37730161873,74751.49777549479,69383.77104804172,52584.02110147728,69207.81811568953,66581.53284567986,55854.14837052207,64211.443270616925,85325.99631857828,73304.42348771376
4150,1.0,1.0,109457.67724009481,116828.74611958816,74632.05005312563,55062.74015459301,43523.02623069599,51592.318903484214,53961.40265004667,74745.10517658058,69407.50860065325,52878.79590735387,69222.6373222634,66702.94752156109,55955.222958948965,64551.01097238195,85254.69425376586,73322.81897340047
4151,1.0,1.0,109483.24763575169,116848.5274134311,74664.5718413081,55077.62641640025,43536.01259422453,51572.24703696335,53977.31709209885,74725.12271703754,69376.79730377166,52542.603319001595,69196.64224346189,66554.37547616666,55877.12596382212,64213.43257587345,85312.384106205,73306.07751680345
4152,1.0,1.0,109462.6840308528,116839.8772883269,74631.82653568107,55059.52150339145,43524.83672199687,51593.25767675134,53952.55135924237,74763.85829017857,69445.03717959371,52869.83285782729,69241.72571202823,66607.08088959228,56000.50759321542,64575.37437383823,85269.96049522884,73354.44669180474
4153,1.0,1.0,109476.340946715,116851.8801750994,74661.75552150674,55004.826784709316,43548.1272397193,51556.24318793335,53967.68349023861,74713.94684480988,69370.65057404645,52583.507011354806,69207.41578428933,66553.79433081082,55896.862554176165,64213.18670668444,85310.14893175947,73287.9949555391
4154,1.0,1.0,109442.25453642066,116807.8695902669,74598.32127074257,54922.90764128061,43516.052486425935,51601.39371173307,53929.5290624534,74774.09538913911,69414.97408330132,52855.7736105649,69248.83356676502,66637.74748298497,56007.95072411904,64529.06155932684,85257.19764914486,73302.83651385743
4155,1.0,1.0,109494.66937716835,116864.10657931646,74661.26378312871,54938.39740018814,43559.19135322468,51562.38991765856,53965.761240215455,74729.68247290641,69364.10151292104,52591.17365970298,69209.82977269051,66568.94881355153,55919.1472433981,64244.85912857761,85302.25876596675,73311.62074942837
4156,1.0,1.0,109459.62184186243,116841.19604124977,74636.58745725006,54941.30312696733,43535.11852444631,51614.38007526161,53923.315277494825,74818.06127048269,69401.76420232824,52873.45384042905,69239.49053758271,66641.726093498,56038.39380006717,64516.186954520585,85264.30550388164,73327.49048799163
4157,1.0,1.0,109497.70921441427,116886.97241389424,74652.27838185769,54847.91753863305,43588.91917335024,51564.647443848546,53966.25297859347,74734.37633924202,69373.39983861445,52607.57984013318,69201.15729584185,66609.58428497128,55957.949871772515,64297.54219025877,85307.75729510275,73319.46621173219
4158,1.0,1.0,109452.1340074699,116841.44191043878,74597.42720096436,54740.58446175867,43530.69287904417,51614.64829619507,53895.085024247775,74830.3100264442,69388.46491437733,52790.6629789666,69207.28167382261,66650.89030872469,56021.853509170236,64533.598963451266,85275.43667262039,73335.49241250663
4159,1.0,1.0,109465.1427227429,116815.17861070379,74570.73921808472,54507.88045023447,43586.08050180441,51545.64846106154,53937.41922824612,74714.39387969898,69350.64576275894,52681.653521258064,69139.33237067847,66658.10992218375,55881.66336794655,64292.49069601187,85271.23454466279,73284.3963246818
4160,1.0,1.0,109426.60831530194,116789.33999411346,74630.53013450267,54589.978407618815,43540.01355648203,51634.54134876029,53897.67782660459,74846.17976500747,69343.69437023335,52822.380104348675,69128.35766415091,66661.4403321076,55937.27450815136,64361.98226952342,85246.40175657294,73282.63053686984
4161,1.0,1.0,109478.86669383844,116865.82766363952,74552.097863209,54506.7628630117,43574.30113247647,51525.777760240766,53891.86637304621,74708.42596392942,69306.43401222635,52666.92372166202,69067.38210527685,66618.74850019795,55899.07537687724,64304.11360312863,85267.61356206103,73327.53519148055
4162,1.0,1.0,109424.66371353433,116749.15155758281,74566.02300000466,54219.185318849726,43569.13787950729,51641.98447966391,53875.28137866037,74839.38483469306,69319.53213447717,52637.553529447745,69126.43541412776,66646.46466332253,55908.91014443757,64363.21161546846,85258.85167823454,73293.26996723056
4163,1.0,1.0,109423.59082980048,116780.19813063124,74523.91231345086,54180.67326315323,43597.993981599095,51522.67086776148,53877.89653276164,74703.62033887152,69344.14140512246,52640.99569809386,69132.22451594169,66772.50615030601,55588.67670162639,64311.19910612096,85209.27550903267,73242.37504510583
4164,1.0,1.0,109329.1100059879,116643.94189643169,74517.00562441416,53999.15474643168,43535.789076779976,51590.41900520551,53817.16684307657,74803.9573197314,69290.54192191863,52715.561117596764,69058.68727668373,66802.12221170928,55507.673979720355,64182.162485380475,85223.67003246189,73162.98164880057
4165,1.0,1.0,109312.77088079107,116752.03493261755,74357.43652074772,54068.64631994323,43639.165894885766,51452.97812854983,53803.82285163675,74676.79824552516,69216.87057219393,52628.03168630978,69106.81058249601,66556.3647814232,55473.140534536906,64230.35284642612,85179.0559505291,73244.92314397373
4166,1.0,1.0,109522.13967110393,116933.66520806137,74794.01079344879,54561.725802627305,43737.13359083338,51680.38477663813,53879.39409964014,74897.0299836433,69261.52935761564,52200.956905002226,69132.15746070832,66491.7458882029,55101.87805913426,64185.04586041521,85094.00756287665,73152.7669015845
4167,1.0,1.0,109558.21538665479,116930.29009464862,74722.55226642518,54298.33284596597,43805.0381904886,51589.54728717176,53904.89744006365,74832.3663869341,69257.10371221349,52243.738143889685,68874.01716399398,66406.16105868353,55516.59232575802,64954.169387122325,85503.24565210888,73603.10984887002
4168,1.0,1.0,109261.65244122177,116680.2411294271,74424.58116109147,54025.68626710013,43715.430046967274,51589.34612147166,53789.78595611882,74812.71920355788,69391.63886208998,52014.05161786695,68896.4136119382,66452.3844662171,54739.04219139126,64276.308033026224,85196.02092457068,73223.30900708545
4169,1.0,1.0,109117.77426216296,116498.11911560525,74049.60829610925,53409.87335561197,43607.58287997042,51409.74985477327,53609.83206150914,74575.34367744252,69232.22622063474,52070.6909383167,68795.04845083338,66563.74085709343,53724.72002800942,64054.355210585025,84871.94298171317,72947.57788748477
4170,1.0,1.0,109557.14250292093,116992.53970295665,74974.12115026965,54541.02808726169,43869.47826975325,51664.85031424169,53869.26875940189,74865.9163553615,69200.55379874156,52036.336307088895,68606.15385844158,66427.93165778299,54393.2383529232,64238.913564552495,85305.29860321268,73212.87074242481
4171,1.0,1.0,109492.68007191183,116903.91503619136,74601.71873589978,54158.00859427555,43921.44607561184,51601.03608382179,53843.92188118958,74803.08560169765,69110.63273079786,52078.29053143151,68535.5223459628,66271.38003961803,54528.71227606681,64692.18459036167,85331.13721980301,73525.52694386565
4172,1.0,1.0,109543.48558705873,116921.5505625666,74944.54979235528,54464.71923169127,43948.17876198039,51671.08645094472,53903.69044586307,74875.41584675502,69051.51236671358,51815.59047884828,68444.86367045209,66206.80584988664,54269.18617119625,64485.3191954278,85373.22555461235,73443.71955915923
4173,1.0,1.0,109447.75306555667,116850.89669834336,74792.49087482583,54197.5935337059,43894.9592584323,51609.172118803515,53823.93942164653,74799.97870921835,69049.05367482349,52052.16134216325,68316.60936076753,66227.88354490799,54135.835663775884,64705.10389865684,85302.4822834113,73456.57181222104
4174,1.0,1.0,109455.71028658275,116831.42832892279,74741.75241491228,54132.840530018875,43904.30228761462,51592.78829011778,53850.62740452617,74771.90491818248,68835.68392225313,51816.05986548184,68174.04993463158,66218.1828878144,54002.86513601126,64298.36920480362,85365.58125800863,73352.94912492624
